Category,text
1,"I have 2 TWO accounts in my name...one in Boulder (NEW) and one in Golden (OLD).  I would like the Boulder account to also be set up for autobill to my credit card but it doesn't even appear on comcast.com under my account. BTW, I called and spent 20 min on the phone with Comcast this morning only to be redirected here--to a dead end. All I want to do is CONSOLIDATE both bills to be billed to a credit card each month so I don't have to write a check.  I can't access the Boulder(NEW) account to do that because I can't even see it on website. only see ""Change account name"" under Account Summary. There is no option to add an account My Golden account is set up to automatically BILL TO A CREDIT CARD.  I want my Boulder account to do the same. If I were able to access my Boulder account, I wouldn't be wasting my life talking to [them].  NO--I can't access my Boulder account. Why is this so difficult to understand? If the account isn't there to begin with, what good will it be to reset my password? Why can't [they] list both accounts under my ONE name? I gave up.  Like talking to a turnip. SOME CEO at COMCAST needs to be accountable and make himself visible instead of playing the ""Man Hiding Behind the Curtain"" as in the Wizard of Oz. No where on Comcast's website is there a way to escalate complaints to a regional manager or VP, etc.  Oh, and when I set up the order to install new service, they didn't do it right and they had to come back a second time, which resulted in more missed time (for me) from work to meet their window/timeframe of when they could be available. Customer service is a joke in this company! They prefer to keep their heads in the sand and their hands in customers' pockets. Oh, and when I set up the order to install new service, they didn't do it right and they had to come back a second time, which resulted in more missed time (for me) from work to meet their window/timeframe of when they could be available. Customer service is a joke in this company! They prefer to keep their heads in the sand and their hands in customers' pockets."
1," Comcast is the only provider in our area, so they can take advantage of their customers however they feel and do."
1,"Paying Comcast Triple Play odes not really make sense, sionce you cannot get good service"
1,"    In April of 2009 I purchased a new home.  We previously had service with Verizon FIOS and were told that we could not get Verizon at our new address and that the provider was Comcast. We ordered telephone and internet service with Comcast.  The service was installed and for a period life was good.  Suddenly we began having problems with our service.  Our service worked intermittently.  We contacted Comcast.  An appointment was set up for 10 am - 2 pm. My wife and I spent the whole day waiting for the tech and at approximately 2:15 called Comcast.  I explained that we had waited all day for a service tech and no one had shown.  I was put on hold and told that someone would call me back within 10 - 15 minutes and guess what: no one called me back. I called back about an hour later and told the customer service agent (CSA) that the service tech never came and that I had called and was promised a return call which I never received.  I was put on hold and the CSA came back and asked me what color door I had.  I said it was blue (as is my neighbors) and she said that the tech had knocked on a blue door and got no answer.  I told her that this was not possible and that both my wife and I were home all day.  I also asked if it was procedure to call a customer if there was no answer or if they left a note and she said that this was the procedure.  I told her that I had not received a call or a door tag and she just said she couldn't comment on that.  I asked for a supervisor and was told that none was available and that one would call me back within 30 minutes. I never received a return call from a supervisor.   Finally another appointment was made.  Before the appointment was to occur I received an automated message that my problem had been fixed and my appointment was cancelled.  Surprise, surprise - the problem still wasn't fixed.  I called back Comcast on THREE (1, 2, 3) occassions and they assured me that the appointment was still on.  I waited all day and of course - no Comcast tech showed up.  I could go on and on but .... I finally switched to Verizon on July 24.  It is ironic that I was told by a neighbor that apparently on the day that I switched service providers Comcast found that a node was out.  I was also told that many of my neighbors also had service problems with Comcast. Up to this point I had spent numerous hours on the phone with Comcast, had been made many promises which they failed to fulfill and had spent days waiting for a tech to show up. Immediately after I cancelled my service I turned in my modem at the Comcast service center and got a receipt for it.  I was told that it would take 4 - 6 weeks to receive my refund.  And after 4 - 6 weeks did I receive a refund?  NO! I called Comcast and was told that they had no recipt of my equipment return.  I told the CSA that I had a receipt for the return.  He told me that ""Comcast would have to check their inventory to locate the equipment"".  I told him that as far as I was concerned that was not my problem.  I had a recipt (which I faxed to them) and that what they did with the equipment after I returned it was not my problem.  He assured me that this was the way it would be.  Once they located the equipment I would receive my refund. So I called the Office of the Comcast President, B. Roberts, at 215- and spoke with F. Lively.  She assured me that the actions of the CSA were not correct and that the issue would be resolved immediately and that I would receive a return call that same day.  Did I?  OF COURSE NOT! I feel that Comcast should be held responsible for the loss of time and mental anguish that customers experience at the hands of Comcast.  I encourage anyone that is considering Comcast to search the internet for complaints against Comcast.  They are loaded with disgruntled Comcast customers.  This doesn't surprise me at all.  What does surprise me is that there are several posts from Comcast employees and past employees that condemn the actions of Comcast. I certainly hope that some bright young attorney will consider a class action suit against Comcast for damages suffered by their Customers, past and present, for their actions which have damaged their customers.  Ultimately I hope that Comcast will conduct their business with respect for their customers and their lives. I also asked if it was procedure to call a customer if there was no answer or if they left a note and she said that this was the procedure.  I told her that I had not received a call or a door tag and she just said she couldn't comment on that.  I asked for a supervisor and was told that none was available and that one would call me back within 30 minutes. I never received a return call from a supervisor.   Finally another appointment was made.  Before the appointment was to occur I received an automated message that my problem had been fixed and my appointment was cancelled.  Surprise, surprise - the problem still wasn't fixed.  I called back Comcast on THREE (1, 2, 3) occassions and they assured me that the appointment was still on.  I waited all day and of course - no Comcast tech showed up.  I could go on and on but .... I finally switched to Verizon on July 24.  It is ironic that I was told by a neighbor that apparently on the day that I switched service providers Comcast found that a node was out.  I was also told that many of my neighbors also had service problems with Comcast. Up to this point I had spent numerous hours on the phone with Comcast, had been made many promises which they failed to fulfill and had spent days waiting for a tech to show up. Immediately after I cancelled my service I turned in my modem at the Comcast service center and got a receipt for it.  I was told that it would take 4 - 6 weeks to receive my refund.  And after 4 - 6 weeks did I receive a refund?  NO! I called Comcast and was told that they had no recipt of my equipment return.  I told the CSA that I had a receipt for the return.  He told me that ""Comcast would have to check their inventory to locate the equipment"".  I told him that as far as I was concerned that was not my problem.  I had a recipt (which I faxed to them) and that what they did with the equipment after I returned it was not my problem.  He assured me that this was the way it would be.  Once they located the equipment I would receive my refund. So I called the Office of the Comcast President, B. Roberts, at 215- and spoke with F. Lively.  She assured me that the actions of the CSA were not correct and that the issue would be resolved immediately and that I would receive a return call that same day.  Did I?  OF COURSE NOT! I feel that Comcast should be held responsible for the loss of time and mental anguish that customers experience at the hands of Comcast.  I encourage anyone that is considering Comcast to search the internet for complaints against Comcast.  They are loaded with disgruntled Comcast customers.  This doesn't surprise me at all.  What does surprise me is that there are several posts from Comcast employees and past employees that condemn the actions of Comcast. I certainly hope that some bright young attorney will consider a class action suit against Comcast for damages suffered by their Customers, past and present, for their actions which have damaged their customers.  Ultimately I hope that Comcast will conduct their business with respect for their customers and their lives."
1,"   Learned 07/28/09 from Experian that Comcast placed a delinquent account on my credit report from 2006. I have not had any accounts with Comcast since 12/2001. Advised by Comcast Operator, Kelly on 07/30/09 that the account was closed in 2001 and left in good standing with a credit balance. I have called Comcast six times since 07/30/09 and continue to receive the same info. On 08/26/09, I was advised by Comcast Operator, Tory, that Comcast sent a letter to the Collection Agency dated 08/26/09 reporting the error and to update the matter immediately. I requested a copy of the letter, yet never received. I have requested someone from the Finance Dept. to contact me at least six different times and never received a return call. On 09/21/09, I contacted the Collection Agency. They indicated the matter is still in collections and they have never received a letter from Comcast.  09/21/09 contacted Comcast again and spoke to Operator Jeff to advice him of this info. He stated that the letter of 08/26/09 was sent and the matter was closed. I indicated that it had not been handled, collection agency never received letter and this is still in collections and on my credit report. He opened a new matter in their computer system indicating this information but continue that he could not give me any contact info. and would yet again request someone from the Finance Dept. to contact me.  I have contacted the City of Alexandria Government Office as well as the Attorney General's office, but have received no resolution, no letter, no return phone calls from anyone.  Negatively impacted my credit rating which caused great problems financially upon refinancing my home. Spent hours on the phone and computer trying to resolve the issue directly with Comcast of Alexandria, the Collection Agency and Experian and it continues to be an ongoing battle with zero information and zero resolution. I am a single mother of two small children and have been on hold for two months while trying to get a home equity loan and cannot do so until this matter with Comcast is resolved and I receive this information in writing. PLEASE HELP! Negatively impacted my credit rating which caused great problems financially upon refinancing my home. Spent hours on the phone and computer trying to resolve the issue directly with Comcast of Alexandria, the Collection Agency and Experian and it continues to be an ongoing battle with zero information and zero resolution. I am a single mother of two small children and have been on hold for two months while trying to get a home equity loan and cannot do so until this matter with Comcast is resolved and I receive this information in writing. PLEASE HELP!"
1,"   As a long term user of COMCAST's extended basic analog service, I listened in 2008 when COMCAST advertised that there would be ""NO IMPACT"" to their subscribers when the analog to digital change occurred in 2009.  When the change occured, I incurred a significant amount of time, energy and frustration to receive less service than I had before. I am now forced to have COMCAST Equipment in my home and pay for service that was free before. I experienced a number of days of incomplete service when the digital system was not equivalent to the earlier analog.  I was charged for a service call by COMCAST to install an amplifier because the digital signal was NOT as strong as the earlier analog signal.  Complaints submitted to COMCAST web were not responded.  So I formally complain of COMCAST false and misleading advertising in 2008. I was charged for a service call by COMCAST to install an amplifier because the digital signal was NOT as strong as the earlier analog signal.  Complaints submitted to COMCAST web were not responded.  So I formally complain of COMCAST false and misleading advertising in 2008."
1,"   Technician #5052 came out on Tuesday 15th September, 2009 to remove cable boxes.  We were downgrading to basic cable and did not need it.  He left with the boxes and did not remove cables from 32' inch Vizio tv. Tried to turn on TV and nothing happened. Just a blue screen. When he was leaving, he did not even give me the work order sheet to sign! Very sloppy work! Called Comcast and they sent someone else out on September 19th, who said that he could do nothing.  He diagnosed it as having the 'blue screen of death.' It is a two year old TV!  Comcast is giving me a run around to have it repaired... they have to send someone out from THEIR office to verify that the tech is responsible for the damage.  I requested an independent contractor so that the findings would be un-biased.  This was denied.  They then informed me that it would take at least two weeks before i would be contacted by this person and then even longer before they would come out to look at the TV.  So my family has to do without television for that length of time while they string us along! This is not acceptable! "
1,"   in reviewing my comcast bill i noticed alot of hidden charges in addition to excessive billing cycle.which should be every 30 days instead of every 15 days. starting date of june 18.2009.also i can not veiw my bill online when checking causeing me to become late with payments ,so it shouldn be noted that this is very unprofessional and something should be done to better service to all paying consumers.in concluion i would like to have my bill looked over for possible slamming."
1,"What a mistake they were nothing like I thought for a internet provider. We always had service interruptions and slow speeds. Come to find out they had to take a trap off our line to be close to the speed that we were supposed to get and after a month they tried to charge us for more TV channels. The funny thing is we do not have any TVs in the house so finally after 3 months they removed the price difference but never gave is credit for it. Also if you do not pay them right away they turn you in to a credit service and trash your credit even if it was their mistake about the billing, I know this because it happened to me 7 times and even tho they issue was taken care of and yes a 7 times were errors on there side my credit is still tarnished from this to this day. Oh and by the way it was not like we were out in the sticks, we were located less than 6 miles from the main Comcast building.After 5 months those smart asses came back out and put the trap back on the line and did not tell us and flat out denied it when I asked them but I could see the trap on the cable up on the pole. After I told them that they were full of it they fessed up after about an hour. I was out of service for the total of 41 days in a 1 year time and many service glitches. It never would surprise me when I came home from work and found out that I had no internet. Finally in April 2008 we were pleased to find out that AT&T Uverse was available with high speed internet in my area.We called them and it was hooked up in less than 5 business days and running. Since then we only had 2outages and they lasted no longer that a few minutes and the speeds are much faster than Comcast ever was. Customer support is really good threw AT&T also. Biggest thing is about Comcast is they will keep changing and raising your bill and you never know month to month of what it will be.About a month ago we had new families move in to the neighborhood and I told them the horror stories about Comcast. All the families except for 1 went with AT&T except for my next door neighbor but after a month of horrible service and outages he went with AT&TAfter 5 months those smart asses came back out and put the trap back on the line and did not tell us and flat out denied it when I asked them but I could see the trap on the cable up on the pole. After I told them that they were full of it they fessed up after about an hour. I was out of service for the total of 41 days in a 1 year time and many service glitches. It never would surprise me when I came home from work and found out that I had no internet. Finally in April 2008 we were pleased to find out that AT&T Uverse was available with high speed internet in my area.We called them and it was hooked up in less than 5 business days and running. Since then we only had 2outages and they lasted no longer that a few minutes and the speeds are much faster than Comcast ever was. Customer support is really good threw AT&T also. Biggest thing is about Comcast is they will keep changing and raising your bill and you never know month to month of what it will be.About a month ago we had new families move in to the neighborhood and I told them the horror stories about Comcast. All the families except for 1 went with AT&T except for my next door neighbor but after a month of horrible service and outages he went with AT&TWe called them and it was hooked up in less than 5 business days and running. Since then we only had 2outages and they lasted no longer that a few minutes and the speeds are much faster than Comcast ever was. Customer support is really good threw AT&T also. Biggest thing is about Comcast is they will keep changing and raising your bill and you never know month to month of what it will be.About a month ago we had new families move in to the neighborhood and I told them the horror stories about Comcast. All the families except for 1 went with AT&T except for my next door neighbor but after a month of horrible service and outages he went with AT&TAbout a month ago we had new families move in to the neighborhood and I told them the horror stories about Comcast. All the families except for 1 went with AT&T except for my next door neighbor but after a month of horrible service and outages he went with AT&T"
1,"   Comcast was initially supposed to set up service in my home on 9/5/09 but due to the line in need of repair, they told me they needed to come at a later date. They scheduled me for 9/11/09 from 2p-5p for repair & installation of services (cable, phone, & internet). Friday morning, I returned home around 11:30a to find that one of the Comcast subcontracted techs had left a voicemail to notify me that he was going to be late. I was not aware that anyone was supposed to come out before my scheduled 2p-5p appointment. Another rep. from Comcast called, about 30 min. after the tech., to inform me that the tech was going to be late & that there was no ETA. I called Comcast to find out what was going on & was informed that a pre-wiring was scheduled for 8a-11a. No one had notified me before & that a pre-wiring needed to be done nor that an appointment from 8a-11a had been scheduled. It would not have mattered anyway, however, because the tech was late anyway; almost 2 hours late! The employee from Comcast, Cody, came as scheduled at 2p to proceed with the installation of services, but informed me that the pre-wiring had not been done & that he could not proceed without it. He called his supervisor & the supervisor of the subcontracted techs. He installed a temporary pre-wire (which meant running a wire through my sliding glass door with it being cracked open, leaving my home unsecure). He installed it this way with the underst&ing that another pre-wiring tech would come out by 5:30p the same day to fix the wire & install it correctly as per Natanya in the Richmond Comcast office. I paid $183.95 installation fee as per Comcast policy under the good faith that the services would be complete that day. Well, I waited until 5:30p & no tech had come. I called Comcast &, of course, the local office was closed so I spoke with several people in different call centers who could not get in contact with Comcast dispatch. They sent several emails to Richmond concerning the situation but I did not hear from anyone, a supervisor, until almost 10p. He informed me that he had just received the email as he had been in the field all day. I told him I appreciated him calling me back but was thoroughly disgusted with the type of service I received & that I did not wish to have services with them anymore. He stated that he would check to see why the tech never came to do the pre-wiring & get back with me.  I would like to know why no one ever came to complete the services & why did they ask me to pay money for services they knew were not going to completed that day. I have yet to recieve an answer from the Richmond office as they are closed on the weekends apparently. Their subcontractors are goign to cause them to lose money & customers. They need to rescind the contract with that company & hire a company who is going to do the job they are paid to do. I would like to know why no one ever came to complete the services & why did they ask me to pay money for services they knew were not going to completed that day. I have yet to recieve an answer from the Richmond office as they are closed on the weekends apparently. Their subcontractors are goign to cause them to lose money & customers. They need to rescind the contract with that company & hire a company who is going to do the job they are paid to do."
1,   1st of all my cable started out being $129.00 a month then it jumped to $227 a month. I requested several times for a technichion to come out & when he did come it was two hours later. My dvr & two cable boxws hasn't work for over six months. Thats ridiculious how much the bill is every month & they would'nt compisate us for our cable not working & not telling us that the cable services went up extremely high! & our computer iternet is very slow....
1,   I Called Comcast Cable about The cable boxes they installed.The boxes over heat.They told me I still oh them $24.84.And the only way They would Replace The Boxes is to pay.My Cable had bend out for two weeks.They only credit me for one week.and said I oh them $24.84.I told them my service was not working properly.They Said they would send someone out to look at the boxes.And If no one answer the phone on that day the worker will leave.I stayed home all that day and no one ever showed up or called.My service is still not working right and I payed the monthly bill.I called comcast and got no answer.
1,"   I have documented each and every call have made to Comcast in chronological order, I also attempted to have the Customer Representative name and id's documented but on number of occasions rep refused to disclose their identification number. 10/3/08 I called to upgrade cable box and to add cable modem. Customer Representative: scheduled a appointment for tech to come on Saturday 10/4/08 to check and install cable modem, also rep stated if I like I can have the cable box shipped and that will ensure I have a good box, so I stated that would be fine. 10/4/08 Tech came out removed old cable box and setup the cable with TV, until I get a new HD cable box and tech fixed and installed new cable wire from the main cable box and he also installed a new cable wire to TV. 10/6/08 Called customer service due to having problems with cable modem, tech was scheduled to come out on 10/7/08 to check the signal to cable modem, problem was fixed when tech came on 10/7/08. 10/7/08 Received new cable box and I called to activate the box, but during activation ran into problem so Customer Representative Schedule for tech to come out to fix the box because cable boxes codes were not getting updated when customer rep attempted. When tech came out to the house he stated box had no problem, problem was with account setup at Comcast end, since this was a bulk account codes must be wrong in the account so I must called customer service to have the bulk codes corrected, I stated ok, and tech stated he will inform his supervisor. 10/8/08 Called customer service and spoke to G. Leahong, rep didn't provide his id number. Rep stated I need to go to customer service center along with letter from manager's office. 10/11/08 I went to customer service center in Audubon, I was told they can't help, I must call customer service center. 10/15/08 Called customer spoke to customer rep Cory, id number: 110485, he stated I need to call business service center at 609-289-8035, when I called on numerous time, I got a voice mail. Then I called customer service again and explained the situation, I was told that customer rep will send an email to bulk account supervisor and to have someone call me on 10/30/08. After this I received a call from Comcast quality assurance dept from E. Gaddy, ID#: 421, he asked if the problem is solved I explained everything he stated he will call the bulk account dept and have someone call me from their but if no one calls to call him back, I asked if he can give the phone number where he was able to reach staff from bulk account he stated he could not because he was calling bulk account dept from special assistance line. 10/31/08 Called quality assurance dept I was told E. Gaddy is busy but he will call me on my cell, also I explained that no one from bulk account dept called on 10/30/08. Called, spoke to Rep: L. Abraham, I was told to call back after getting home since rep won't know if cable box is updated with new codes. Called again at 5:30pm spoke to  rep: Roger who without informing me stated if I can wait I stated ok then next voice I heard was of rep Ashley, ID#: 39A, she again stated the tech has to come out and check the cable box even though I told her that problem is with codes in the system not with cable box, she stated still that problem is with the box, she scheduled for tech to come out on 11/3/08 between 2-4pm, but if channel s come up to call back and cancel the appointments. 11/3/08 Tech was no show. 11/13/08 Spoke to customer rep: Karen, ID#:7Z8, she was again telling me the same old thing problem is with box, then I asked her to transfer me supervisor, I then spoke to supervisor J. Klick, who again spoke about the problem with cable box and she also schedule an appointment for tech to come to the house to check the cable box on 11/15/08 between 10-12pm. 11/15/08 Called 800-316-1619 at 11:55am, tech was no show, spoke to rep: Stan ID#: 18862. Explained everything AGAIN, he stated no service call was setup he again stated problem is related to codes in the account relating to bulk accounts, he was asked to transfer me to supervisor who refused to disclose his name but managed to schedule another service call for 11/18/08 between 2-6pm. 11/18/08 Tech came and checked the cable box and stated he is unable to fix the problem because problem is related to codes in the account setup, only very a few staff members are allowed to do that.  After he left cable box started to display a message box is unauthorized and to call Comcast. After the tech left I called customer service and spoke to Customer rep: Tony ID#: 119609He got his supervisor (Jay, ID#: 9AA), who started to say that I need to call bulk account dept, I explained the whole situation to him then he stated he will call them which he did and problem was fixed. To make sure I will not have the same problem once I get 3 more HD boxes, I asked Jay, he clearly stated I just need to get 3 more boxes and hook them up and I should not have any problems. I THANKED him for his whole heartedly for his assistances. 12/5/08 I went to Audubon customer service center and got 3 more HD cable boxes, came home and installed them, but while checking make sure all channel are coming I noticed that on one box I was missing all Premium channels, on another box missing encore on demand, N channel, Travel Channel, and then on the third box missing some channel as well. 12/11/08 Called customer service and explained the whole thing again.  I spoke to customer rep: Victor ID#: 2064, He then transferred me to bulk account rep Tonette, ID#: 118785, who stated I should not be getting any Premium channels, then I asked to talk to her supervisor Michael, ID#: 118389, who reassured me that the problem will be fixed and he will have a bulk account rep call me on my cell phone on 12/12/08 in the evening.  Now Tonette stated she is from bulk account dept, so why her supervisor stated he will have the bulk account representative call me? 12/15/08 No one ever called from bulk account dept. I called the customer service AGAIN spoke to Jeff, ID#: Y03, he stated that I should be not be getting  any Premium channels  or any sports channels or encore on demand, I protested by explaining that is NOT true until 12/11/08 I has getting all the channels on one of my TV, but once I added additional boxes, I am missing channels and since I called last week my one box is now missing most of channels it was getting prior to 12/11 or 12/12/08. If that was the case then why after 11/18 if started receiving channels that I was getting prior to 10/3/08,  then I asked to speak to Jeff's supervisor, he put me on a hold for 12 minutes then a female voice came on the phone, and   identified herself as a team leader, I asked why was I transferred to team leader when I had requested to speak to supervisor and stated her name is KIANNA, ID#: U0F, stated the same thing I should not be getting any Premium channels and I stated then WHY everything was fixed on 11/18/08, and if it is a matter of documentations then it is Comcast internal issue because one of rep did not documents the initial setting up of the account, more over prior to 10/3/08 I was getting all the channels on the cable box, then why on 11/18 a supervisor was able to assist me and fix the issue.... Since being treated so unprofessionally, I lost couple more channel and I am sure she has documented interaction from only her side and I truly wish I can have this matter resolved as soon as possible without dealing with any other customer rep as unprofessional a s KIANNA, ID#: U0F.  Also, I would like for Ms. Kianna to receive more training in customer relations as well as learning how to listen to customers before responding to their issue whether they be minor or major. 12/18/08 Tech came out to check the cable box but AGAIN he stated the problem is with the code at Comcast end not with cable boxes in the home. Intaller Job#: 429 9/5/09 I found out that comcast has been charging me for hd service, while never taking time to notify me.I happend to find that out becasue I was activating my new cable boxes. Best of all rep stated that HE COULDN'T DO ANYTHING ABOUT, then he just dropped my call. If any of you are wondering, I have yet to receive any call from comcast about resovling this issue. For past year comcast have been charging me $6.00/month. you can do the math.He got his supervisor (Jay, ID#: 9AA), who started to say that I need to call bulk account dept, I explained the whole situation to him then he stated he will call them which he did and problem was fixed. To make sure I will not have the same problem once I get 3 more HD boxes, I asked Jay, he clearly stated I just need to get 3 more boxes and hook them up and I should not have any problems. I THANKED him for his whole heartedly for his assistances. 12/5/08 I went to Audubon customer service center and got 3 more HD cable boxes, came home and installed them, but while checking make sure all channel are coming I noticed that on one box I was missing all Premium channels, on another box missing encore on demand, N channel, Travel Channel, and then on the third box missing some channel as well. 12/11/08 Called customer service and explained the whole thing again.  I spoke to customer rep: Victor ID#: 2064, He then transferred me to bulk account rep Tonette, ID#: 118785, who stated I should not be getting any Premium channels, then I asked to talk to her supervisor Michael, ID#: 118389, who reassured me that the problem will be fixed and he will have a bulk account rep call me on my cell phone on 12/12/08 in the evening.  Now Tonette stated she is from bulk account dept, so why her supervisor stated he will have the bulk account representative call me? 12/15/08 No one ever called from bulk account dept. I called the customer service AGAIN spoke to Jeff, ID#: Y03, he stated that I should be not be getting  any Premium channels  or any sports channels or encore on demand, I protested by explaining that is NOT true until 12/11/08 I has getting all the channels on one of my TV, but once I added additional boxes, I am missing channels and since I called last week my one box is now missing most of channels it was getting prior to 12/11 or 12/12/08. If that was the case then why after 11/18 if started receiving channels that I was getting prior to 10/3/08,  then I asked to speak to Jeff's supervisor, he put me on a hold for 12 minutes then a female voice came on the phone, and   identified herself as a team leader, I asked why was I transferred to team leader when I had requested to speak to supervisor and stated her name is KIANNA, ID#: U0F, stated the same thing I should not be getting any Premium channels and I stated then WHY everything was fixed on 11/18/08, and if it is a matter of documentations then it is Comcast internal issue because one of rep did not documents the initial setting up of the account, more over prior to 10/3/08 I was getting all the channels on the cable box, then why on 11/18 a supervisor was able to assist me and fix the issue.... Since being treated so unprofessionally, I lost couple more channel and I am sure she has documented interaction from only her side and I truly wish I can have this matter resolved as soon as possible without dealing with any other customer rep as unprofessional a s KIANNA, ID#: U0F.  Also, I would like for Ms. Kianna to receive more training in customer relations as well as learning how to listen to customers before responding to their issue whether they be minor or major. 12/18/08 Tech came out to check the cable box but AGAIN he stated the problem is with the code at Comcast end not with cable boxes in the home. Intaller Job#: 429 9/5/09 I found out that comcast has been charging me for hd service, while never taking time to notify me.I happend to find that out becasue I was activating my new cable boxes. Best of all rep stated that HE COULDN'T DO ANYTHING ABOUT, then he just dropped my call. If any of you are wondering, I have yet to receive any call from comcast about resovling this issue. For past year comcast have been charging me $6.00/month. you can do the math. then I asked to speak to Jeff's supervisor, he put me on a hold for 12 minutes then a female voice came on the phone, and   identified herself as a team leader, I asked why was I transferred to team leader when I had requested to speak to supervisor and stated her name is KIANNA, ID#: U0F, stated the same thing I should not be getting any Premium channels and I stated then WHY everything was fixed on 11/18/08, and if it is a matter of documentations then it is Comcast internal issue because one of rep did not documents the initial setting up of the account, more over prior to 10/3/08 I was getting all the channels on the cable box, then why on 11/18 a supervisor was able to assist me and fix the issue.... Since being treated so unprofessionally, I lost couple more channel and I am sure she has documented interaction from only her side and I truly wish I can have this matter resolved as soon as possible without dealing with any other customer rep as unprofessional a s KIANNA, ID#: U0F.  Also, I would like for Ms. Kianna to receive more training in customer relations as well as learning how to listen to customers before responding to their issue whether they be minor or major. 12/18/08 Tech came out to check the cable box but AGAIN he stated the problem is with the code at Comcast end not with cable boxes in the home. Intaller Job#: 429 9/5/09 I found out that comcast has been charging me for hd service, while never taking time to notify me.I happend to find that out becasue I was activating my new cable boxes. Best of all rep stated that HE COULDN'T DO ANYTHING ABOUT, then he just dropped my call. If any of you are wondering, I have yet to receive any call from comcast about resovling this issue. For past year comcast have been charging me $6.00/month. you can do the math.I happend to find that out becasue I was activating my new cable boxes. Best of all rep stated that HE COULDN'T DO ANYTHING ABOUT, then he just dropped my call. If any of you are wondering, I have yet to receive any call from comcast about resovling this issue. For past year comcast have been charging me $6.00/month. you can do the math."
1,"One of the 3 cable boxes quit working on 8/29/09. I decided to stop the service on that box. I returned the box to Comcast on 10th St., waiting in line for 45 minutes. I also wanted to downgrade my plan to delete premium channels. The representative said I had a plan and I couldn't do that now. I have had Comcast since 7/2007. Now, the 2nd Comcast cable box is not working and they cannot come out until Monday at 1-3pm and won't adjust my bill until after the correction. I do not recommend Comcast and will change service if the service is not corrected before Monday."
1,"All my higher channels (35 and up) disappeared for a couple of days, so I called Comcast yesterday, September 2, 20009, to report the problem thinking that maybe there was a malfunction and I was being a good Samaritan. But nope, to my very unpleasant surprise I learned that Comcast finally made their way to my area switching to digital, which I thought meant, unless I was on an antenna, there’ll be no problems or need for a converter or digital box. I definitely wasn’t aware that half the channels I’ve been receiving would suddenly disappear unless I purchase an upgrade for $50.00 per month. That’s a $33.71 increase - 3 times more - in order to continue to get exactly what I’ve been getting for $16.29!So, to my further surprise, the Comcast rep told me that I’ve been getting these higher channels for free. Ha! That’s odd because $16.29 is not free and this so-called $50.00 upgrade package to keep what I’ve been paying for is unbelievable! How do these guys friggin get away with this crap? How is this sort of thing not against the law? Quite simply put, I can’t afford any more than what I’ve been paying. I don’t want to lose half the channels I’ve received all these years and I don’t want be gouged by Comcast any more than I have already. "
1,"I switched to a package deal with Comcast in February of 2009. Beginning April 27, 2008, we began to have major problems: no cable TV on the third floor, no phone service for 14 days, internet will not work unless you use the ethernet and skip the modem. One serviceman cut the 2nd phone line and said that would fix the problem. After two days, we called again. This serviceman brought a new modem. The 3rd service man said it was an underground problem and stated he would call for service to go underground. No response. The 4th said we have a wiring problem. The 5th said we need another router but it would cost us $50 to have someone come out to hook-up the router. Today, I talked to Marlene. She said no September service was available. They charged us full price for internet, cable and phone."
1,"I had Comcast cable/phone/internet installed on July 13, 2009 and I am ready to cancel them. Every afternoon the service goes out and my phone is dead. What is going on? I am out of work. However, I do typing and depend on a working internet provider. Comcast just tells me it will be up shortly (after I use my cell phone minutes). I need a dependable service. Comcast sure wants their dependable $182 monthly charge!"
1,"Since 2006, one of the charges on my Comcast bill was HDTV Digital Converter for $39. Starting in July 2009, Comcast changed the description of this charge. It now reads ""HDTV Digital Converter 6 @ $6.50 each for $39. It suddenly became obvious to me that I had been paying for 5 extra HDTV digital converter boxes (I have only one HDTV digital converter box in my house). Comcast had overcharged me a total of $1,050 over three years. Eight different Comcast customer service representatives verified that it was a billing error, and eight different customer service representatives told me that I should have been checking my bill more closely. One customer service representative told me that he would do me a favor by crediting my account $195 since Comcast is only required to refund up to 3 months of erroneous charges. I think I deserve a full refund. Comcast's previous billing methods were deceitful and misleading. If I was being charged for more than one converter, the charge should have been listed as converters not converter. The customer service representatives told me that I should have known that $39 was excessively high for one HDTV converter box; however, since I purchased the HDTV converter box within a plan/bundle, I did not know the specific breakdown of charges. I am also used to Comcast's high prices, so I did not think twice about the $39 charge per box. Honestly, that is how I was thinking. By the way, I still cannot find a price list anywhere on Comcast's website that lists $6.50/converter box."
1,"They came out to install the Triple Play on Friday, August 21st. I already had cable. Since that date, I have had nine separate techs at my house over the course of a week. Last Thursday, the tech left saying it wasn't the correct signal yet but he'd be back. I've never heard from him since and neither he nor the other Tech who actually worked for Comcast (vs. a contractor) and gave me their cellphone numbers will return my calls. I still don't have working internet and we are on Day 11."
